#{"t_start": 1655027203.6416228, "env_id": "gym_spaceship/Spaceship-v0"}
r,l,t
256,828,4380.417499
-12,108,4380.4605
71,181,4382.1865
104,288,4382.31682
-11,71,4382.349058
18,108,4382.397502
-9,71,4382.429
42,180,4382.50723
198,396,4382.701
126,292,4382.830999
4,108,4382.877421
146,396,4383.056999
54,180,4384.702
11,73,4384.732999
192,540,4384.9555
144,432,4385.136999
-21,71,4385.165
128,324,4385.309999
-6,72,4385.342498
56,146,4385.409998
84,324,4387.116498
46,108,4387.160001
41,253,4387.270499
34,148,4387.3385
39,111,4387.3905
80,180,4387.471
13,75,4387.501
68,182,4387.585999
42,112,4387.63559
92,252,4387.745502
24,216,4387.832499
94,180,4387.907499
18,216,4389.553498
123,291,4389.675
110,288,4389.802016
3,71,4389.847999
-4,72,4389.897001
21,109,4389.9445
192,540,4390.205999
40,108,4390.254998
12,74,4390.284
-17,71,4390.316499
34,184,4390.3995
86,324,4392.111498
192,400,4392.277999
132,468,4392.4735
7,71,4392.504499
14,144,4392.569504
3,71,4392.596998
108,396,4392.760502
-1,71,4392.790501
70,218,4392.885003
100,216,4394.5675
98,216,4394.667499
63,183,4394.746001
108,252,4394.858501
-7,71,4394.887998
26,112,4394.940501
29,183,4395.023504
156,432,4395.213498
12,108,4395.255499
141,361,4396.996998
24,108,4397.046089
66,216,4397.134001
44,108,4397.178001
72,216,4397.272501
56,182,4397.350501
202,540,4397.585999
74,216,4397.681
122,326,4397.820998
-3,71,4397.85
40,252,4399.552499
46,108,4399.595498
70,146,4399.654
4,108,4399.701999
96,290,4399.8245
109,613,4400.075999
122,434,4400.2605
43,183,4401.948999
122,468,4402.1815
72,216,4402.278
-9,75,4402.310101
100,290,4402.426
-1,75,4402.455999
54,220,4402.552501
96,180,4402.630001
58,146,4402.686001
23,109,4402.729001
24,144,4402.787999
18,108,4404.433498
9,71,4404.467499
33,109,4404.516999
7,75,4404.548999
68,252,4404.652499
50,180,4404.731499
96,324,4404.874999
46,180,4404.949
112,396,4405.116999
40,108,4405.162998
-9,71,4405.191499
108,252,4406.896499
43,145,4406.962499
38,144,4407.027999
58,144,4407.092999
69,219,4407.194999
41,109,4407.2465
46,108,4407.2925
150,288,4407.407501
78,252,4407.508001
153,399,4407.673217
20,74,4407.704503
138,288,4409.385999
36,144,4409.448999
106,360,4409.6005
50,144,4409.662006
28,108,4409.7045
84,288,4409.830546
90,144,4409.889
48,288,4410.005001
104,216,4410.097999
16,108,4410.145499
46,148,4411.841999
56,216,4411.928499
14,180,4412.000998
3,71,4412.031498
28,108,4412.078499
74,290,4412.201486
78,252,4412.301999
92,252,4412.407499
32,144,4412.464999
38,146,4412.5225
-14,110,4412.571002
24,144,4412.628502
67,217,4414.316498
76,216,4414.427499
-13,71,4414.45769
26,182,4414.538501
68,252,4414.647998
-16,110,4414.697998
102,288,4414.829069
26,108,4414.875696
46,180,4414.950499
44,180,4415.025501
92,216,4415.117003
64,216,4416.796998
90,324,4416.929955
30,218,4417.027998
42,112,4417.075499
-3,73,4417.107999
4,108,4417.150499
28,146,4417.211998
67,183,4417.291001
204,504,4417.512499
17,75,4417.546499
20,180,4417.621498
-5,71,4419.240998
126,360,4419.402498
41,111,4419.452498
112,288,4419.569998
44,112,4419.621499
102,288,4419.7505
55,255,4419.861999
72,218,4419.954999
58,148,4420.017499
-7,71,4420.045001
30,108,4420.089999
52,180,4421.7505
38,108,4421.792005
86,396,4421.951501
78,252,4422.059499
28,144,4422.121999
66,180,4422.198498
42,108,4422.242999
56,144,4422.304999
36,108,4422.349999
-17,71,4422.377499
68,148,4422.436998
172,364,4424.187999
100,326,4424.3225
126,396,4424.488499
-20,72,4424.519003
8,108,4424.5805
86,324,4424.714999
22,108,4424.760499
-2,74,4424.793499
62,256,4424.900498
-8,112,4424.945
72,180,4426.640999
34,144,4426.706499
96,326,4426.851998
38,180,4426.9285
32,112,4426.978499
50,144,4427.040499
20,108,4427.084603
58,252,4427.1985
36,112,4427.249499
29,147,4427.3125
99,291,4427.437035
-14,108,4427.487003
0,108,4429.124119
-13,73,4429.152498
-17,75,4429.181
112,216,4429.2715
219,543,4429.502
66,180,4429.579
9,111,4429.628499
98,324,4429.776999
23,109,4429.824082
38,108,4429.871
0,74,4429.904998
58,144,4429.971499
125,291,4431.662503
13,109,4431.706503
30,144,4431.763998
-14,108,4431.807999
16,108,4431.852007
128,396,4432.025002
36,148,4432.088999
100,360,4432.241502
-12,108,4432.287998
182,396,4434.1175
91,183,4434.1975
-1,71,4434.229618
54,180,4434.307998
110,324,4434.438999
86,252,4434.556
108,360,4434.706
111,397,4434.882499
42,184,4434.955498
48,252,4436.626
39,219,4436.718499
0,110,4436.761498
18,74,4436.792
62,148,4436.854001
140,396,4437.041001
56,112,4437.084499
40,108,4437.134501
-30,108,4437.183998
-6,112,4437.232998
99,255,4437.359499
136,324,4439.119501
84,288,4439.245499
254,794,4439.591499
-15,73,4439.6235
36,144,4439.689
116,396,4439.862998
22,72,4439.896002
21,75,4439.929999
48,184,4441.582498
-10,74,4441.615
114,288,4441.739501
14,108,4441.780503
41,183,4441.850503
50,220,4441.9395
18,112,4441.987999
158,362,4442.148
100,288,4442.267498
16,72,4442.30004
-19,71,4442.330501
24,216,4444.004
30,108,4444.0535
126,360,4444.219999
38,216,4444.315498
34,144,4444.380999
26,144,4444.439999
-3,73,4444.467999
37,183,4444.544499
40,144,4444.6085
38,216,4444.699504
244,612,4446.529058
13,111,4446.572501
112,396,4446.734499
68,328,4446.874002
28,108,4446.915501
62,180,4446.992998
38,146,4447.061501
69,219,4447.162498
-7,71,4447.1925
13,145,4447.257
56,180,4448.893
-4,72,4448.924499
52,110,4448.974
-26,72,4449.0035
62,252,4449.121727
60,216,4449.223502
0,144,4449.2815
68,288,4449.400998
70,252,4449.502499
78,180,4449.598
80,324,4449.734503
91,291,4451.4395
43,111,4451.484363
44,144,4451.546499
14,144,4451.606501
46,216,4451.7035
58,144,4451.763503
108,364,4451.910001
30,144,4451.975498
35,147,4452.036999
-21,71,4452.069
45,255,4452.176999
132,504,4454.007499
0,74,4454.0385
48,288,4454.1635
-4,144,4454.2245
28,74,4454.255
154,360,4454.420095
12,110,4454.465
63,253,4454.571499
96,252,4454.681999
42,144,4456.321499
46,148,4456.388999
122,328,4456.5355
66,216,4456.625501
98,288,4456.754498
46,252,4456.866999
140,400,4457.041498
172,396,4457.210998
22,144,4458.8435
98,216,4458.932998
-4,74,4458.964
-21,71,4458.991002
20,108,4459.037499
13,75,4459.072999
-1,71,4459.101999
65,217,4459.189003
67,147,4459.251498
8,112,4459.299498
-11,71,4459.327498
122,180,4459.403981
70,216,4459.496001
84,252,4459.604501
11,71,4459.635002
66,180,4461.295501
104,252,4461.402001
73,219,4461.4925
46,108,4461.5375
86,218,4461.629499
60,360,4461.782549
34,108,4461.8635
3,71,4461.896001
38,216,4461.990002
46,180,4462.0675
96,252,4463.766998
50,180,4463.8465
110,288,4463.973999
23,111,4464.020499
37,181,4464.098499
38,110,4464.143498
46,180,4464.218999
36,180,4464.293499
-7,109,4464.336499
90,252,4464.443498
168,504,4466.285001
40,144,4466.344999
58,216,4466.435999
-13,75,4466.469499
36,144,4466.531499
96,468,4466.733998
140,508,4466.952002
38,108,4466.993002
30,110,4467.034503
2,148,4468.705499
29,147,4468.770999
2,108,4468.818999
26,108,4468.859998
148,324,4468.988999
-7,71,4469.016502
-9,71,4469.047
92,252,4469.149999
62,180,4469.228999
36,144,4469.292998
200,612,4469.565
70,144,4471.2665
26,180,4471.343999
1,75,4471.377499
10,108,4471.426
74,288,4471.542501
69,147,4471.605999
52,180,4471.678
7,75,4471.711998
92,360,4471.861001
136,290,4471.986498
-3,71,4472.0155
23,181,4473.685998
62,180,4473.766
170,468,4473.9755
62,148,4474.036
-10,72,4474.063501
92,216,4474.168822
144,396,4474.342498
42,180,4474.420498
70,256,4474.5335
158,576,4476.3275
2,112,4476.376498
84,324,4476.510498
60,148,4476.577001
0,112,4476.6265
52,144,4476.689999
-9,71,4476.720501
-17,71,4476.748503
50,144,4476.811499
58,180,4476.894559
52,182,4476.973502
46,108,4478.601501
24,108,4478.648498
96,364,4478.803998
82,252,4478.905999
84,288,4479.036
34,180,4479.117999
28,108,4479.1615
1,75,4479.195499
53,219,4479.294999
45,183,4479.370498
-11,71,4479.402981
-3,71,4479.433999
118,360,4481.202
-29,71,4481.233502
146,360,4481.393499
50,216,4481.482998
24,216,4481.574498
304,828,4481.930999
80,216,4483.600502
6,108,4483.644999
32,108,4483.688002
103,433,4483.868999
138,252,4483.977499
122,360,4484.126498
96,324,4484.271498
156,432,4486.058501
41,181,4486.133558
6,108,4486.1795
28,108,4486.224175
56,324,4486.363498
68,216,4486.491998
69,219,4486.584
14,148,4486.652501
106,326,4486.804499
27,253,4486.919998
74,216,4488.6365
100,580,4488.876498
68,288,4488.998998
92,252,4489.106
-8,108,4489.151999
28,180,4489.226
206,578,4491.0835
31,109,4491.128
82,218,4491.218001
74,252,4491.321999
0,144,4491.3865
1,71,4491.419001
46,144,4491.477499
146,360,4491.628999
0,110,4491.677499
34,108,4491.726999
38,288,4491.855
34,216,4493.558617
44,108,4493.606998
27,145,4493.672499
30,112,4493.720499
68,144,4493.7795
94,288,4493.900001
70,182,4493.9785
-14,72,4494.007002
21,217,4494.101001
60,216,4494.1925
54,148,4494.259
63,145,4494.325001
9,217,4494.414998
136,364,4496.141498
86,328,4496.276999
80,216,4496.370501
52,180,4496.463499
68,288,4496.596501
58,180,4496.679001
46,216,4496.77999
37,109,4496.828499
7,71,4496.864848
70,110,4498.467999
64,182,4498.5495
90,216,4498.639999
28,108,4498.684
29,111,4498.747499
-3,71,4498.780499
22,108,4498.8285
1,73,4498.861999
14,74,4498.894499
-1,71,4498.9275
38,112,4498.976002
28,216,4499.0605
42,180,4499.137502
76,180,4499.210498
112,292,4499.334503
88,252,4501.027002
-23,71,4501.0585
-9,71,4501.088499
26,108,4501.138499
56,180,4501.221999
-2,72,4501.254499
84,252,4501.362501
66,180,4501.437999
10,108,4501.48356
-11,71,4501.514499
6,108,4501.561999
24,218,4501.654499
168,540,4503.503
-12,74,4503.535001
58,144,4503.596693
74,252,4503.72
66,180,4503.797999
74,216,4503.894001
44,182,4503.979564
37,181,4504.063
52,180,4504.140001
18,180,4504.220589
18,144,4504.282999
32,108,4504.331998
-3,73,4504.369504
132,324,4506.078999
68,182,4506.158998
44,144,4506.221999
48,108,4506.269501
130,398,4506.4435
91,397,4506.60427
94,256,4506.711751
74,216,4506.809
11,145,4508.499003
52,144,4508.5605
104,362,4508.712499
60,254,4508.817499
52,144,4508.876999
5,71,4508.910998
5,71,4508.941998
124,254,4509.047999
3,71,4509.0785
68,252,4509.180999
48,144,4509.241001
12,144,4509.299499
152,470,4511.1155
40,108,4511.159502
-24,108,4511.2025
30,108,4511.247
2,216,4511.340498
46,216,4511.43
50,216,4511.5165
34,108,4511.566597
93,291,4511.702499
12,108,4511.750001
-11,75,4511.785002
33,109,4513.414999
45,181,4513.492607
94,360,4513.646499
104,252,4513.756
32,144,4513.817001
70,216,4513.912
32,144,4513.973557
103,327,4514.1115
18,108,4514.152501
16,148,4514.212998
-8,74,4514.242001
73,253,4515.945998
0,108,4515.99573
52,252,4516.107499
182,400,4516.283096
52,252,4516.391499
28,108,4516.442498
32,144,4516.500999
66,252,4516.612501
40,148,4516.674001
20,108,4516.719
84,288,4518.435578
184,432,4518.620998
16,108,4518.662998
24,180,4518.736499
66,182,4518.813
54,180,4518.895498
20,182,4518.976505
90,256,4519.090003
30,144,4519.150499
49,217,4520.846501
234,468,4521.045498
50,256,4521.152001
52,146,4521.211003
15,147,4521.274498
28,252,4521.381499
48,144,4521.4405
74,180,4521.513999
78,324,4521.647498
0,74,4523.248503
28,108,4523.305999
60,148,4523.374
58,144,4523.434499
65,145,4523.4955
65,217,4523.589563
24,180,4523.667001
172,468,4523.863503
78,180,4523.944501
95,289,4524.079
72,252,4525.786999
64,216,4525.872034
124,360,4526.024533
7,75,4526.055032
97,325,4526.191499
52,180,4526.264998
5,75,4526.299499
56,180,4526.373826
106,432,4526.555
52,180,4528.218499
-17,73,4528.25
90,180,4528.327998
8,74,4528.361499
6,108,4528.406499
8,180,4528.486001
28,112,4528.534501
9,71,4528.563499
8,74,4528.593999
79,147,4528.653999
-13,71,4528.6815
29,109,4528.725
42,144,4528.792498
1,71,4528.824999
30,108,4528.874501
60,288,4528.992501
-1,75,4529.023498
41,253,4530.710369
48,144,4530.772498
82,216,4530.86912
18,112,4530.913499
30,144,4530.973999
112,252,4531.082999
68,180,4531.16
22,144,4531.225498
43,109,4531.274499
88,216,4531.361501
48,144,4531.424998
160,504,4533.254999
68,326,4533.3905
14,108,4533.439999
52,216,4533.5385
0,180,4533.614
32,180,4533.692
3,71,4533.722
-16,108,4533.768
30,144,4533.8295
44,108,4533.873499
32,252,4534.003
34,108,4535.671499
30,252,4535.785499
-9,71,4535.816498
14,108,4535.861001
126,468,4536.060499
-7,71,4536.091
244,756,4536.411499
80,216,4536.498007
57,289,4538.223001
29,183,4538.295503
176,432,4538.476499
62,254,4538.587999
62,288,4538.714822
22,108,4538.762999
-1,71,4538.791002
128,326,4538.928499
-5,75,4538.959498
-1,71,4538.991498
20,144,4540.650998
152,360,4540.802998
-32,72,4540.831999
62,180,4540.9075
118,396,4541.082498
50,180,4541.160499
38,108,4541.209499
36,144,4541.2715
7,109,4541.313143
18,148,4541.3755
116,396,4543.135499
41,111,4543.177999
8,146,4543.239
68,180,4543.314999
108,290,4543.4345
8,108,4543.483998
103,291,4543.615553
72,324,4543.749503
140,468,4545.4765
60,216,4545.574002
34,180,4545.647498
176,396,4545.820999
42,108,4545.866005
68,184,4545.950998
126,324,4546.085499
49,147,4546.149
35,111,4546.2095
128,288,4546.336058
252,648,4548.255999
72,216,4548.346502
94,256,4548.451501
134,472,4548.639999
76,254,4548.744999
314,864,4550.68
62,180,4550.752999
56,146,4550.813071
36,184,4550.887002
34,108,4550.946978
94,180,4551.030081
0,108,4551.0785
101,363,4551.243
25,183,4552.906999
54,220,4552.996999
51,183,4553.076499
16,144,4553.142499
58,184,4553.2225
40,180,4553.297998
28,108,4553.347498
-15,71,4553.379999
111,399,4553.551003
72,180,4553.621499
1,75,4553.651
54,182,4553.7325
35,111,4553.783
24,146,4555.424501
36,112,4555.476
15,111,4555.521499
154,324,4555.663499
30,108,4555.705499
80,252,4555.815192
76,254,4555.930501
42,184,4556.012999
91,253,4556.125499
52,184,4556.207499
234,648,4558.048999
176,396,4558.220499
76,180,4558.2945
56,218,4558.388498
76,216,4558.517
37,111,4558.563
102,288,4558.687499
56,184,4560.336498
53,147,4560.396498
64,218,4560.487
67,219,4560.581999
190,508,4560.795
79,219,4560.8955
68,360,4561.0755
52,180,4561.151
180,396,4562.906501
-8,108,4562.956
-5,71,4562.984
-1,75,4563.016002
58,252,4563.124499
34,144,4563.187608
20,108,4563.234501
58,216,4563.3255
40,148,4563.383498
96,360,4563.533502
15,75,4563.563
60,144,4563.621498
18,108,4565.2115
1,75,4565.244498
12,108,4565.2915
37,111,4565.3415
136,252,4565.454002
16,144,4565.509999
36,216,4565.5975
116,360,4565.7615
128,396,4565.923498
88,288,4566.0505
50,144,4567.699999
57,183,4567.776499
64,216,4567.867
58,216,4567.96
62,216,4568.055001
37,109,4568.099999
17,147,4568.164637
6,144,4568.224998
46,180,4568.303999
68,216,4568.397999
28,108,4568.446999
82,324,4570.154499
20,110,4570.196499
172,436,4570.385499
126,396,4570.5625
72,216,4570.674
122,324,4570.820499
102,288,4570.952001
72,216,4572.630499
-3,73,4572.657999
45,147,4572.718499
136,360,4572.874
150,396,4573.049998
-16,72,4573.081499
38,184,4573.1615
3,109,4573.206498
-2,74,4573.239001
20,108,4573.2825
24,146,4573.344999
3,71,4573.373534
176,576,4575.202498
23,145,4575.258641
56,180,4575.340999
248,576,4575.5755
104,288,4575.7025
55,219,4575.790003
80,360,4577.515498
66,218,4577.6055
50,144,4577.661
12,216,4577.7585
44,144,4577.820998
46,110,4577.87
74,252,4577.982
34,110,4578.0265
82,216,4578.121499
92,324,4578.263499
90,292,4578.389499
3,75,4580.0165
54,144,4580.0795
82,182,4580.161999
69,253,4580.265999
104,324,4580.395499
106,364,4580.551499
58,180,4580.634001
70,216,4580.730998
94,288,4580.854058
34,144,4582.494
50,180,4582.577
12,148,4582.642
40,144,4582.707498
186,396,4582.901
186,432,4583.110999
38,108,4583.155499
56,180,4583.229999
3,71,4583.258498
362,684,4585.224
22,180,4585.299498
68,254,4585.402502
32,108,4585.445999
92,256,4585.552501
32,112,4585.597498
50,180,4585.667503
16,72,4585.697804
24,108,4585.744
67,183,4585.822002
82,252,4587.508499
42,180,4587.585499
74,144,4587.65
34,144,4587.717001
98,216,4587.815503
142,326,4587.951999
239,865,4588.324499
72,252,4590.078
16,180,4590.150499
66,180,4590.231636
46,108,4590.281961
14,108,4590.328
60,216,4590.420499
-10,108,4590.468499
78,216,4590.566999
68,216,4590.655499
65,147,4590.7175
60,216,4590.807501
34,108,4590.856
52,144,4592.499503
38,108,4592.5405
-14,72,4592.569
1,71,4592.599501
4,74,4592.633999
50,144,4592.699499
24,110,4592.747499
17,111,4592.794998
-4,72,4592.826499
1,109,4592.873999
-4,112,4592.925002
50,182,4592.999999
-7,75,4593.028998
78,328,4593.161498
24,184,4593.239502
46,144,4593.305734
120,288,4595.073499
-9,73,4595.104502
36,108,4595.147001
154,432,4595.343001
75,291,4595.473998
163,363,4595.623504
132,360,4595.775998
86,220,4595.873498
37,147,4597.497499
56,216,4597.586999
38,108,4597.6355
254,792,4597.973999
24,108,4598.023001
62,144,4598.087
54,180,4598.165999
50,216,4598.255498
15,111,4598.302499
215,579,4600.171499
11,71,4600.202498
44,216,4600.295999
8,74,4600.324999
119,255,4600.436999
72,216,4600.526998
19,111,4600.573498
22,108,4600.618498
5,73,4600.6535
68,180,4600.732499
90,252,4602.452499
140,396,4602.619
38,184,4602.690998
9,71,4602.722
12,144,4602.781502
20,108,4602.827503
34,108,4602.873066
37,109,4602.921
88,180,4602.995534
10,108,4603.043001
492,1334,4605.166499
74,144,4605.230134
48,216,4605.322499
7,73,4605.353499
110,396,4605.524501
-14,72,4605.557498
18,74,4605.592056
36,108,4605.635001
84,252,4607.347498
184,432,4607.527499
75,255,4607.655998
30,144,4607.719498
42,220,4607.812499
74,216,4607.91445
144,504,4608.129499
222,576,4609.9875
295,615,4610.256532
24,180,4610.337001
-16,108,4610.3865
64,252,4610.491498
62,216,4610.589998
190,576,4612.395002
74,180,4612.4745
120,288,4612.591001
93,291,4612.714999
56,144,4612.781003
122,324,4612.921498
76,360,4613.073498
111,255,4614.79
51,145,4614.852498
46,218,4614.951999
60,180,4615.032998
25,109,4615.078502
56,180,4615.157
10,74,4615.189502
212,504,4615.400682
142,396,4615.5665
76,288,4617.26
54,180,4617.346484
46,108,4617.396499
38,180,4617.473
104,326,4617.6085
74,180,4617.680504
26,108,4617.722003
7,75,4617.7515
16,74,4617.78
70,144,4617.843
16,108,4617.884999
64,216,4617.9785
164,504,4619.769035
104,292,4619.921
96,324,4620.059075
66,288,4620.176001
64,252,4620.279999
47,217,4620.368085
20,74,4620.397001
84,218,4620.488414
-7,71,4620.520499
34,144,4622.151499
28,108,4622.199001
79,217,4622.2945
66,180,4622.368499
76,216,4622.4585
16,144,4622.523619
24,108,4622.572001
187,541,4622.805501
350,866,4624.721501
96,324,4624.8575
46,180,4624.935999
-9,71,4624.964999
74,324,4625.108998
8,74,4625.140998
34,144,4625.206998
261,435,4625.402498
50,144,4627.062499
24,108,4627.112499
105,325,4627.250998
24,108,4627.294846
83,219,4627.3915
78,216,4627.475498
11,73,4627.504999
23,147,4627.567498
102,324,4627.706998
36,144,4627.766999
122,324,4627.8955
30,108,4629.526499
76,216,4629.613624
326,830,4629.958498
64,180,4630.031999
62,182,4630.1075
22,144,4630.166001
44,110,4630.214
13,75,4630.244
48,108,4630.288499
35,219,4631.987
92,252,4632.096
124,288,4632.221999
-7,71,4632.253501
32,108,4632.303999
14,108,4632.351999
96,324,4632.486002
144,396,4632.6505
37,147,4632.7145
-16,112,4632.759498
42,144,4632.8275
48,180,4634.483502
50,324,4634.6145
4,72,4634.645999
88,216,4634.734998
136,396,4634.910999
36,144,4634.972499
64,252,4635.093499
54,144,4635.1615
44,180,4635.239999
70,144,4635.2975
76,180,4636.971999
24,110,4637.020998
57,147,4637.087499
96,288,4637.201003
23,109,4637.249001
-13,71,4637.280999
207,543,4637.511998
50,144,4637.573
46,180,4637.645498
48,180,4637.720499
56,146,4639.398
46,110,4639.4415
-11,71,4639.470998
153,435,4639.650999
46,144,4639.7195
50,144,4639.777998
108,252,4639.882533
46,180,4639.956499
82,216,4640.050532
50,216,4640.135503
54,148,4640.2025
36,144,4641.84
63,253,4641.943498
64,256,4642.046003
12,72,4642.074003
