#{"t_start": 1654704754.9331267, "env_id": "gym_spaceship/Spaceship-v0"}
r,l,t
11,71,3151.073001
-3,75,3151.208002
167,71,3151.3265
11,71,3151.449615
104,108,3151.624998
-23,75,3151.75
-1,71,3151.862
8,74,3151.967002
4,144,3152.190999
104,108,3152.393004
5,71,3152.5335
104,108,3152.697999
11,71,3152.807998
16,108,3153.037
167,71,3153.169003
11,71,3153.269499
0,180,3153.564499
7,71,3153.677
11,71,3153.793001
22,108,3153.962
4,108,3154.143999
48,108,3154.325499
-1,73,3154.448498
10,108,3154.615501
167,71,3154.723499
167,71,3154.831499
167,71,3154.946998
167,71,3155.053
40,108,3155.248
-11,75,3155.375998
8,74,3155.478501
167,71,3155.588998
-12,74,3155.697499
-1,71,3155.827999
-4,110,3156.023
167,71,3156.159502
-1,71,3156.270498
-1,73,3156.377501
167,71,3156.4955
62,108,3156.669501
7,71,3156.787999
11,71,3156.927503
76,180,3157.230002
17,75,3157.342
5,71,3157.440499
7,71,3157.551998
167,71,3157.683499
-1,71,3157.793998
167,71,3157.9195
6,108,3158.107654
167,71,3158.213
167,71,3158.342001
-19,75,3158.474499
5,71,3158.588503
167,71,3158.689999
7,71,3158.802999
167,71,3158.935
-3,219,3159.265501
-25,75,3159.3825
86,216,3159.722998
38,108,3159.876999
36,108,3160.042001
11,71,3160.160001
167,71,3160.268
60,108,3160.445001
104,108,3160.627008
11,71,3160.752499
5,71,3160.855999
167,71,3160.970498
-24,108,3161.174589
38,108,3161.390154
38,216,3161.755001
40,108,3161.927
-31,73,3162.052499
167,71,3162.190999
167,71,3162.352999
167,71,3162.4695
167,71,3162.574998
167,71,3162.703306
11,71,3162.832999
13,71,3162.943
-1,71,3163.087503
34,108,3163.300999
167,71,3163.429
167,71,3163.599999
-47,73,3163.725502
28,108,3163.959999
11,71,3164.072546
40,216,3164.457
16,74,3164.602499
5,71,3164.7305
16,74,3164.849499
11,71,3164.958
30,146,3165.1865
1,71,3165.304498
-1,75,3165.451499
13,71,3165.589498
42,108,3165.750503
54,108,3165.914999
20,180,3166.194007
10,108,3166.365501
167,71,3166.485472
13,111,3166.684498
24,144,3166.932998
-5,71,3167.060139
98,108,3167.2375
11,73,3167.353
48,144,3167.646001
5,71,3167.765499
167,71,3167.874998
167,71,3167.975499
11,71,3168.085
167,71,3168.214001
98,108,3168.376003
2,108,3168.613498
52,144,3168.8555
167,71,3168.9645
52,216,3169.352998
167,71,3169.491498
167,71,3169.635
167,71,3169.7445
167,71,3169.852499
167,71,3169.966501
104,108,3170.148999
68,108,3170.309498
167,71,3170.407998
42,108,3170.593499
20,112,3170.753999
167,71,3170.863111
167,71,3170.975501
19,147,3171.2125
37,111,3171.385501
167,71,3171.500999
17,71,3171.606998
167,71,3171.7185
6,110,3171.879554
167,71,3171.994491
3,71,3172.115498
167,71,3172.230142
32,146,3172.516999
62,180,3172.785002
70,216,3173.183499
167,71,3173.296001
167,71,3173.405501
44,108,3173.580002
-7,71,3173.701001
167,71,3173.804501
13,71,3173.907505
167,71,3174.0245
98,108,3174.174998
5,75,3174.295001
167,71,3174.448
48,74,3174.572498
167,71,3174.6835
-3,75,3174.808001
167,71,3174.907498
63,145,3175.138499
-47,73,3175.245499
167,71,3175.365499
33,109,3175.524999
167,71,3175.639999
167,71,3175.785501
167,71,3175.893
18,108,3176.076034
167,71,3176.185999
44,108,3176.3475
167,71,3176.4885
8,108,3176.657999
34,184,3176.938998
9,71,3177.0825
62,108,3177.259999
167,71,3177.370567
167,71,3177.4835
44,108,3177.653108
-8,180,3177.927331
13,71,3178.037
98,108,3178.236999
167,71,3178.365567
56,108,3178.527
33,109,3178.688999
44,108,3178.857552
13,71,3179.006
106,144,3179.265499
-30,112,3179.435999
108,144,3179.661999
56,108,3179.832498
9,145,3180.054502
-6,110,3180.228001
167,71,3180.339999
92,144,3180.571501
34,180,3180.8675
12,74,3180.9885
167,71,3181.093501
80,108,3181.27
167,71,3181.377
13,71,3181.505003
167,71,3181.605502
167,71,3181.709299
88,180,3182.0215
167,71,3182.128
167,71,3182.240999
80,108,3182.407999
98,108,3182.6095
167,71,3182.732501
167,71,3182.849499
5,71,3182.959951
49,181,3183.2385
167,71,3183.356499
32,328,3183.852501
167,71,3183.957999
40,108,3184.124999
20,108,3184.297999
112,144,3184.512501
-1,71,3184.614499
167,71,3184.712999
167,71,3184.8435
167,71,3184.95
30,144,3185.166001
98,108,3185.335
5,71,3185.458998
167,71,3185.621501
167,71,3185.741499
167,71,3185.8555
13,71,3185.987001
167,71,3186.118131
167,71,3186.269001
167,71,3186.392498
6,74,3186.510587
11,71,3186.652503
7,71,3186.805501
72,180,3187.079501
167,71,3187.213003
-27,75,3187.359501
167,71,3187.494498
32,108,3187.663499
38,108,3187.850178
16,74,3187.9535
4,74,3188.069999
11,71,3188.176501
29,73,3188.293686
104,108,3188.4745
167,71,3188.581
-9,71,3188.703
3,73,3188.822999
-1,71,3188.926498
40,108,3189.122999
167,71,3189.225499
-7,75,3189.3395
4,74,3189.471001
11,73,3189.575998
167,71,3189.694
167,71,3189.811
-2,112,3189.9825
-1,73,3190.094
167,71,3190.199124
167,71,3190.309501
3,71,3190.415
13,71,3190.524999
18,108,3190.688999
44,108,3190.861007
11,71,3190.9635
167,71,3191.079
-25,71,3191.189999
5,71,3191.317302
11,71,3191.427999
21,71,3191.547999
7,75,3191.693
167,71,3191.8005
28,180,3192.1265
167,71,3192.2405
167,71,3192.3535
167,71,3192.453499
11,73,3192.5595
104,108,3192.71451
-14,108,3192.8905
-7,71,3193.004498
11,71,3193.111499
-1,111,3193.308
104,108,3193.4885
50,108,3193.659001
167,71,3193.784042
59,111,3193.968008
20,108,3194.143499
167,71,3194.259
108,180,3194.535
167,71,3194.655001
68,144,3194.879503
167,71,3194.982503
-18,110,3195.156999
167,71,3195.261501
28,148,3195.502498
44,144,3195.709927
18,108,3195.881498
38,182,3196.184998
52,108,3196.358501
167,71,3196.47
167,71,3196.576004
11,73,3196.7015
62,180,3197.014503
13,71,3197.118042
167,71,3197.2415
13,111,3197.435001
74,108,3197.587998
36,110,3197.755998
-10,108,3197.928999
11,71,3198.054999
3,73,3198.1805
50,144,3198.4055
13,71,3198.513499
-5,73,3198.6215
167,71,3198.726499
-7,71,3198.835998
88,144,3199.044999
11,73,3199.173501
167,71,3199.292499
13,71,3199.407998
5,71,3199.523999
4,108,3199.6935
3,71,3199.798999
32,146,3200.0345
167,71,3200.142999
30,108,3200.308499
98,108,3200.4735
3,73,3200.589
22,112,3200.7525
167,71,3200.8515
61,75,3200.972501
-3,75,3201.083998
56,108,3201.262499
52,182,3201.548501
167,71,3201.661499
13,71,3201.783
8,74,3201.892501
98,108,3202.082999
56,108,3202.258002
13,71,3202.359
20,112,3202.540999
167,71,3202.650002
18,108,3202.838
167,71,3202.9415
5,75,3203.06
167,71,3203.164138
167,71,3203.273501
167,71,3203.388001
167,71,3203.496501
112,144,3203.705001
167,71,3203.811998
40,108,3203.9725
167,71,3204.084499
1,71,3204.194
167,71,3204.304999
42,108,3204.466499
20,144,3204.678499
167,71,3204.791498
7,75,3204.897498
3,71,3205.005998
167,71,3205.149998
3,73,3205.263999
167,71,3205.4
-1,71,3205.502499
167,71,3205.616999
62,108,3205.852502
167,71,3206.007499
26,110,3206.196
28,180,3206.611
43,111,3206.803999
56,108,3206.993501
-7,71,3207.0955
-2,108,3207.262
5,75,3207.381001
-14,108,3207.550498
108,144,3207.7735
167,71,3207.890498
5,71,3208.002501
52,108,3208.170999
1,73,3208.293001
5,71,3208.409
13,71,3208.529001
167,71,3208.632001
16,74,3208.744999
98,108,3208.924001
167,71,3209.0315
-3,71,3209.1455
-1,73,3209.2605
11,71,3209.366499
26,108,3209.5355
167,71,3209.6465
56,108,3209.8045
167,71,3209.909499
32,108,3210.085502
-1,73,3210.222498
8,144,3210.470998
12,108,3210.624998
167,71,3210.7335
1,71,3210.837499
13,71,3210.956999
167,71,3211.065
167,71,3211.198999
12,74,3211.330171
80,108,3211.528001
167,71,3211.636501
3,71,3211.745001
167,71,3211.855999
167,71,3211.963999
8,108,3212.128053
-6,144,3212.337502
167,71,3212.4485
167,71,3212.569
-5,71,3212.707
11,71,3212.8185
167,71,3212.923
167,71,3213.03
4,112,3213.207999
17,75,3213.325535
13,71,3213.466002
104,108,3213.664004
167,71,3213.831
32,108,3214.020499
36,144,3214.229001
167,71,3214.332999
8,74,3214.447
42,146,3214.668499
44,144,3214.894999
167,71,3215.012573
10,108,3215.200001
7,71,3215.318999
167,71,3215.43
167,71,3215.537999
167,71,3215.665501
-27,73,3215.779
167,71,3215.884501
167,71,3216.002
167,71,3216.153998
167,71,3216.257
167,71,3216.369498
18,108,3216.543
167,71,3216.654999
36,180,3216.9555
5,71,3217.059499
167,71,3217.168
-9,75,3217.281
1,71,3217.397503
167,71,3217.5115
65,73,3217.6125
-5,71,3217.712
67,73,3217.821499
28,108,3217.986999
11,71,3218.097
167,71,3218.2055
40,110,3218.382998
11,73,3218.500082
167,71,3218.599498
3,73,3218.703999
167,71,3218.813498
34,108,3219.014999
5,71,3219.1205
167,71,3219.23016
68,108,3219.382999
167,71,3219.493499
167,71,3219.606
-21,75,3219.721501
-1,75,3219.8365
12,108,3220.024499
167,71,3220.131499
167,71,3220.305999
112,144,3220.519
167,71,3220.624998
30,108,3220.789001
40,108,3220.949999
62,144,3221.230196
167,71,3221.345499
11,71,3221.466998
167,71,3221.609003
167,71,3221.752001
98,108,3221.937498
13,71,3222.0715
56,108,3222.241552
167,71,3222.347
167,71,3222.453499
-6,144,3222.675999
11,73,3222.810999
167,71,3222.93
75,181,3223.222499
-1,73,3223.362505
40,108,3223.566001
50,108,3223.747
3,71,3223.859499
167,71,3223.970499
167,71,3224.075499
38,108,3224.248498
167,71,3224.380001
104,108,3224.535
167,71,3224.65305
167,71,3224.777003
167,71,3224.9145
1,71,3225.031048
167,71,3225.193499
-1,71,3225.314998
5,71,3225.417
167,71,3225.553001
167,71,3225.689
98,108,3225.865499
-4,74,3225.980999
32,110,3226.15
167,71,3226.253998
90,144,3226.498503
167,71,3226.645001
38,144,3226.868769
56,108,3227.044562
167,71,3227.146499
56,108,3227.3105
8,74,3227.425499
167,71,3227.528999
9,71,3227.636498
-2,108,3227.790998
17,75,3227.906498
78,108,3228.086001
34,144,3228.30857
167,71,3228.417116
167,71,3228.524499
167,71,3228.641607
-26,74,3228.755
14,110,3228.927623
-6,74,3229.053
59,145,3229.2895
104,108,3229.464006
167,71,3229.630499
167,71,3229.766001
11,71,3229.885001
167,71,3230.043499
167,71,3230.162998
4,108,3230.329
4,108,3230.505002
11,75,3230.616499
-8,74,3230.722498
167,71,3230.833499
-34,108,3231.013999
167,71,3231.125
34,108,3231.308999
167,71,3231.450499
36,108,3231.658998
167,71,3231.774999
78,144,3231.995
21,111,3232.167
62,108,3232.379
68,108,3232.650002
19,75,3232.769999
167,71,3232.882499
62,108,3233.114003
58,108,3233.295
17,75,3233.410216
167,71,3233.524003
16,74,3233.642503
9,71,3233.759499
167,71,3233.87557
7,71,3234.0395
98,108,3234.2195
12,144,3234.533
-6,108,3234.735
167,71,3234.850084
167,71,3234.967999
167,71,3235.128
167,71,3235.239498
62,108,3235.405499
62,108,3235.598999
7,73,3235.738501
167,71,3235.8665
167,71,3235.968499
62,112,3236.1455
5,71,3236.263006
167,71,3236.380001
8,74,3236.500637
167,71,3236.6125
167,71,3236.721998
9,71,3236.843501
167,71,3236.963
5,75,3237.124004
98,108,3237.282499
66,108,3237.445463
167,71,3237.563499
-1,71,3237.6875
24,148,3237.925459
167,71,3238.078999
167,71,3238.2045
167,71,3238.349508
-7,71,3238.466999
-1,71,3238.577499
26,112,3238.753999
-1,71,3238.887999
11,71,3239.002499
98,108,3239.1615
24,148,3239.388551
13,71,3239.504388
-17,75,3239.612501
167,71,3239.7485
11,71,3239.8555
-27,109,3240.016499
30,110,3240.209499
-13,73,3240.319499
167,71,3240.430508
9,71,3240.594002
98,108,3240.765556
167,71,3240.880577
167,71,3240.9975
167,71,3241.116502
11,71,3241.262501
1,71,3241.366499
167,71,3241.4705
167,71,3241.570001
3,71,3241.6785
167,71,3241.799499
38,146,3242.057501
3,71,3242.167533
-15,73,3242.279499
1,71,3242.3825
5,71,3242.495
0,108,3242.669001
62,108,3242.844999
3,71,3242.953008
167,71,3243.086502
167,71,3243.218
29,71,3243.325498
1,71,3243.437999
167,71,3243.542999
-6,108,3243.735498
167,71,3243.845999
167,71,3243.991651
167,71,3244.1015
13,109,3244.262999
6,74,3244.374066
11,71,3244.518
98,108,3244.695499
98,108,3244.876499
-38,74,3244.981998
3,71,3245.113
167,71,3245.216004
167,71,3245.318499
-11,73,3245.447999
167,71,3245.574498
167,71,3245.685056
-1,71,3245.8055
167,71,3245.910499
16,108,3246.065499
9,71,3246.171999
11,71,3246.2765
167,71,3246.3975
104,108,3246.550998
17,71,3246.655499
-1,71,3246.775501
104,108,3246.939499
38,180,3247.2485
167,71,3247.3585
28,144,3247.66
16,108,3247.837499
13,71,3248.013499
104,108,3248.204498
16,108,3248.366
167,71,3248.4955
17,71,3248.621539
-1,71,3248.784999
-23,111,3248.9525
2,74,3249.0685
-25,73,3249.199501
98,108,3249.438502
104,180,3249.736498
104,108,3249.9045
14,112,3250.0905
3,71,3250.199944
34,146,3250.445499
5,71,3250.5755
167,71,3250.6925
30,108,3250.8525
167,71,3250.960499
13,71,3251.071501
167,71,3251.176999
-13,73,3251.285002
-7,73,3251.383998
167,71,3251.4875
63,73,3251.617002
11,71,3251.742499
98,108,3251.912999
104,108,3252.095
167,71,3252.205501
26,108,3252.398562
167,71,3252.5325
4,108,3252.710501
13,71,3252.909001
167,71,3253.105999
-1,71,3253.258169
54,74,3253.387206
-3,71,3253.532001
167,71,3253.66205
167,71,3253.790502
98,108,3253.966
167,71,3254.081499
-42,74,3254.204505
11,71,3254.326503
104,108,3254.5035
167,71,3254.642004
5,71,3254.745002
4,110,3254.901999
167,71,3255.001999
1,71,3255.100501
167,71,3255.200999
11,71,3255.309
34,144,3255.617999
167,71,3255.724499
9,71,3255.83
7,71,3255.941998
7,71,3256.048
32,108,3256.220003
64,144,3256.430099
-1,71,3256.533999
40,144,3256.741498
167,71,3256.853499
167,71,3256.987
-2,108,3257.153998
4,110,3257.326499
1,71,3257.453506
11,71,3257.568
167,71,3257.680999
12,108,3257.850498
6,74,3257.969498
167,71,3258.0815
167,71,3258.207
63,75,3258.345998
167,71,3258.451
1,71,3258.556999
167,71,3258.6705
11,73,3258.786608
104,108,3258.960499
167,71,3259.0885
-11,71,3259.230499
0,72,3259.344501
13,71,3259.449502
38,108,3259.623505
13,71,3259.779
167,71,3259.9195
167,71,3260.02
-5,71,3260.130258
167,71,3260.248
2,108,3260.404499
167,71,3260.518999
68,74,3260.633499
4,110,3260.812999
98,108,3261.000499
11,71,3261.103501
9,71,3261.209501
167,71,3261.327
40,108,3261.530998
68,108,3261.7125
167,71,3261.831499
41,109,3262.006001
84,144,3262.244999
167,71,3262.351998
167,71,3262.4805
62,108,3262.651
167,71,3262.7655
-5,75,3262.887501
8,110,3263.066
167,71,3263.186
40,182,3263.467003
167,71,3263.575999
167,71,3263.741499
56,144,3263.987999
56,108,3264.160029
167,71,3264.279791
28,218,3264.632999
11,71,3264.748999
5,71,3264.858501
32,110,3265.037999
-18,108,3265.232498
33,145,3265.494614
6,216,3265.852999
94,144,3266.0975
167,71,3266.204499
3,71,3266.316498
-1,71,3266.418998
20,108,3266.637502
-10,108,3266.827499
52,144,3267.1795
167,71,3267.2995
62,108,3267.487502
-9,75,3267.602
38,144,3267.814513
12,180,3268.088479
98,108,3268.245999
167,71,3268.401499
31,109,3268.563998
3,75,3268.6755
60,216,3269.024501
12,108,3269.2085
167,71,3269.331498
167,71,3269.443501
-7,71,3269.5625
167,71,3269.669005
167,71,3269.783499
167,71,3269.917999
4,108,3270.106001
167,71,3270.219502
59,147,3270.447505
13,71,3270.5635
167,71,3270.689501
-11,73,3270.806501
167,71,3270.921001
3,75,3271.035998
40,110,3271.2265
65,75,3271.3375
7,71,3271.451688
167,71,3271.566499
-11,75,3271.684999
-15,73,3271.844999
118,216,3272.177499
167,71,3272.278499
167,71,3272.384498
98,108,3272.572498
-11,75,3272.683501
167,71,3272.789999
9,71,3272.918499
104,108,3273.121001
62,108,3273.286999
17,75,3273.396502
11,71,3273.508999
167,71,3273.640116
11,71,3273.8035
48,108,3273.9695
16,112,3274.143501
167,71,3274.269003
3,73,3274.399499
167,71,3274.5155
167,71,3274.623001
167,71,3274.7375
72,108,3274.908499
167,71,3275.018201
167,71,3275.129502
167,71,3275.233998
167,71,3275.334499
11,71,3275.4565
167,71,3275.602
11,71,3275.714001
-40,74,3275.817001
4,112,3275.981999
11,71,3276.083498
3,73,3276.1985
-5,71,3276.306999
72,108,3276.4595
167,71,3276.564
42,108,3276.724288
167,71,3276.842499
167,71,3276.975499
20,144,3277.255999
-1,71,3277.374503
167,71,3277.487
167,71,3277.593
22,144,3277.827498
167,71,3277.959
-1,71,3278.095001
5,71,3278.222173
64,146,3278.470502
5,71,3278.590615
10,144,3278.818501
20,180,3279.101053
167,71,3279.208502
167,71,3279.315001
10,108,3279.501498
-5,71,3279.6095
-24,218,3279.951503
167,71,3280.0845
167,71,3280.196001
8,74,3280.3055
11,71,3280.443999
14,108,3280.6005
62,108,3280.783504
167,71,3280.9615
167,71,3281.075999
3,71,3281.205999
62,108,3281.423999
-1,73,3281.5355
-5,75,3281.651065
167,71,3281.7615
-1,71,3281.878499
3,71,3281.989499
2,74,3282.094
167,71,3282.202502
167,71,3282.332502
5,71,3282.460499
104,108,3282.636761
167,71,3282.75
62,108,3282.924
167,71,3283.123503
8,108,3283.305999
167,71,3283.419499
167,71,3283.520499
5,71,3283.6425
-33,75,3283.753999
5,71,3283.9335
-1,71,3284.091
9,71,3284.220055
1,73,3284.3275
11,71,3284.433
41,111,3284.6085
11,71,3284.719002
4,108,3284.922001
167,71,3285.048999
18,184,3285.394998
104,108,3285.571501
-1,71,3285.676001
167,71,3285.853
48,108,3286.0495
-38,108,3286.211498
167,71,3286.321499
1,71,3286.427498
167,71,3286.533999
3,73,3286.638498
167,71,3286.7565
3,71,3286.899004
3,147,3287.149998
16,74,3287.267999
4,108,3287.4595
-11,111,3287.618
5,71,3287.72
11,71,3287.831002
128,180,3288.1195
7,111,3288.281502
167,71,3288.426505
13,71,3288.5425
38,144,3288.768498
31,109,3288.944498
102,180,3289.269499
68,144,3289.543
3,71,3289.649012
24,146,3289.876
36,108,3290.042999
20,146,3290.276004
7,71,3290.410999
9,71,3290.548999
8,74,3290.655
56,108,3290.835
36,146,3291.071502
167,71,3291.191998
-9,73,3291.3105
26,148,3291.556999
36,252,3292.039001
35,71,3292.167998
11,71,3292.292998
-11,71,3292.401501
167,71,3292.502001
104,108,3292.656498
-1,75,3292.763499
-9,71,3292.862002
-1,75,3292.981501
167,71,3293.128498
17,75,3293.248998
-36,148,3293.495998
167,71,3293.594735
167,71,3293.698498
11,71,3293.806005
167,71,3293.918998
9,71,3294.040503
-37,71,3294.147
34,216,3294.502999
167,71,3294.6005
167,71,3294.702
167,71,3294.810999
167,71,3294.927
167,71,3295.0425
7,71,3295.157499
11,71,3295.274199
167,71,3295.390503
167,71,3295.506
3,71,3295.614999
167,71,3295.733999
167,71,3295.859999
5,71,3295.979054
5,71,3296.095999
167,71,3296.202498
68,108,3296.360998
5,71,3296.469
66,144,3296.733498
22,144,3296.974
3,75,3297.084504
14,108,3297.282
15,73,3297.408005
167,71,3297.524499
11,71,3297.626499
71,71,3297.728999
12,144,3297.953999
167,71,3298.0735
167,71,3298.1805
68,144,3298.424001
3,73,3298.564498
40,108,3298.730013
36,108,3298.929
15,71,3299.064499
5,71,3299.1885
-3,71,3299.3015
167,71,3299.411
167,71,3299.517998
167,71,3299.624499
80,144,3299.858
-3,71,3299.9705
42,108,3300.161
3,75,3300.307499
13,71,3300.409
167,71,3300.516
167,71,3300.626001
-23,109,3300.801499
-1,71,3300.922178
167,71,3301.0475
17,75,3301.161499
167,71,3301.28
167,71,3301.3975
67,71,3301.5035
11,71,3301.612999
20,108,3301.786512
104,108,3301.994001
-29,75,3302.160004
1,71,3302.295999
11,71,3302.407499
28,144,3302.630999
24,108,3302.784999
4,110,3302.9515
167,71,3303.0725
11,71,3303.1815
5,71,3303.2915
167,71,3303.412
167,71,3303.532498
28,108,3303.701001
167,71,3303.817999
167,71,3303.939998
167,71,3304.053001
20,148,3304.3075
167,71,3304.430999
167,71,3304.5445
48,146,3304.801502
167,71,3304.909001
167,71,3305.02
6,74,3305.152499
1,71,3305.269
167,71,3305.382998
-3,71,3305.508499
167,71,3305.627001
167,71,3305.784499
11,71,3305.908499
167,71,3306.026999
167,71,3306.1375
68,108,3306.296
167,71,3306.405998
80,108,3306.572498
167,71,3306.687
70,144,3306.9035
167,71,3307.037001
30,110,3307.225999
46,180,3307.513
36,108,3307.689002
-1,71,3307.799001
104,108,3307.966499
14,144,3308.196498
7,71,3308.322908
167,71,3308.443998
5,71,3308.557003
167,71,3308.668499
-33,73,3308.779498
36,108,3308.963501
167,71,3309.093499
98,108,3309.269999
11,71,3309.3855
5,71,3309.538502
11,145,3309.7865
11,71,3309.902998
-12,108,3310.069499
1,71,3310.189499
46,220,3310.6205
1,71,3310.731001
5,71,3310.837
11,71,3310.941
167,71,3311.054498
3,73,3311.171499
167,71,3311.276068
6,74,3311.386498
167,71,3311.505001
28,184,3311.793
10,108,3311.950278
11,71,3312.066254
5,71,3312.170999
34,108,3312.336498
-1,73,3312.441501
74,108,3312.612
98,144,3312.851
167,71,3312.957499
-25,73,3313.065499
7,73,3313.194999
62,108,3313.378506
98,108,3313.604501
5,71,3313.803998
-3,75,3313.968
9,71,3314.097999
167,71,3314.214098
-4,108,3314.384499
167,71,3314.526305
104,108,3314.688999
-12,108,3314.848
1,111,3315.027499
-23,73,3315.141499
13,71,3315.256052
167,71,3315.3685
167,71,3315.481
11,71,3315.607001
167,71,3315.714
20,144,3316.097499
167,71,3316.3025
11,71,3316.411001
167,71,3316.513001
13,111,3316.675001
11,73,3316.779
167,71,3316.897003
167,71,3317.0255
167,71,3317.154084
22,108,3317.322501
167,71,3317.430108
-1,71,3317.5405
17,75,3317.675
16,74,3317.788
167,71,3317.894499
