#{"t_start": 1653991676.9744394, "env_id": "gym_spaceship/Spaceship-v0"}
r,l,t
168,112,2301.93684
176,328,2302.429938
172,290,2302.863371
58,180,2303.136201
40,112,2303.302061
60,148,2303.523174
316,290,2303.967409
313,435,2304.619515
35,71,2304.729611
199,145,2304.947474
76,112,2305.115494
148,326,2305.605687
278,256,2305.989212
159,75,2306.107255
49,71,2306.211179
224,434,2306.870225
302,256,2307.259923
246,184,2307.53414
10,74,2307.643473
12,74,2307.756797
243,397,2308.349132
-1,73,2308.45755
67,71,2308.564608
178,108,2308.724776
266,254,2309.113034
114,290,2309.551501
94,180,2309.82146
22,108,2310.002146
34,146,2310.248008
190,108,2310.407857
222,112,2310.575674
135,71,2310.677955
43,111,2310.846892
74,180,2311.117849
163,75,2311.23383
62,180,2311.504536
22,110,2311.670668
307,543,2312.48559
12,144,2312.700841
225,183,2312.992792
62,182,2313.27166
8,112,2313.437416
246,216,2313.768967
348,256,2314.169942
64,144,2314.390925
61,73,2314.50535
-5,71,2314.609981
156,182,2314.887151
59,75,2315.006761
31,111,2315.179888
253,471,2315.947399
0,110,2316.122203
155,75,2316.236097
163,75,2316.351695
68,254,2316.781885
319,253,2317.174365
198,108,2317.344631
147,75,2317.471329
206,180,2317.757705
67,73,2317.923169
96,108,2318.143014
74,144,2318.435177
11,111,2318.602496
58,180,2318.875504
326,252,2319.264932
70,146,2319.481517
232,216,2319.800143
188,146,2320.024789
194,112,2320.190777
141,71,2320.290917
-1,75,2320.403157
11,75,2320.513942
167,147,2320.730707
42,148,2320.950739
151,73,2321.057714
69,75,2321.16969
65,219,2321.492538
110,288,2321.918031
7,75,2322.028774
285,291,2322.483649
27,147,2322.747851
64,220,2323.163504
11,75,2323.291719
384,540,2324.168036
170,112,2324.362689
90,256,2324.774565
10,74,2324.930012
94,292,2325.470012
-7,75,2325.583283
153,75,2325.698519
52,220,2326.140089
163,75,2326.317795
149,73,2326.457164
67,75,2326.589451
103,255,2327.037271
128,184,2327.358526
34,148,2327.652605
110,220,2328.039859
86,220,2328.390628
53,73,2328.526649
298,508,2329.378576
19,75,2329.506251
187,111,2329.681034
348,324,2330.350417
122,184,2330.678962
11,73,2330.88347
182,108,2331.093757
447,505,2331.935868
22,108,2332.1521
128,324,2332.717483
276,328,2333.275055
287,291,2333.806276
108,182,2334.150478
6,74,2334.311059
83,111,2334.556226
210,324,2335.254555
74,184,2335.608233
81,183,2335.927993
94,220,2336.492404
9,75,2336.694271
130,182,2337.023468
10,108,2337.193937
135,75,2337.42802
16,108,2337.678157
227,147,2337.949481
174,360,2338.54682
208,146,2338.799095
13,73,2338.909578
122,184,2339.270143
153,75,2339.439258
336,362,2340.15714
163,75,2340.271738
174,110,2340.436349
34,180,2340.778646
9,111,2340.989474
83,145,2341.304546
242,220,2341.710634
232,254,2342.165195
192,108,2342.350602
146,288,2342.919001
155,71,2343.063527
13,73,2343.197362
206,400,2343.926069
141,75,2344.054203
38,148,2344.350038
59,147,2344.609576
150,72,2344.73782
96,220,2345.108225
159,111,2345.326461
9,75,2345.463838
56,180,2345.792518
5,75,2345.947855
352,288,2346.567809
145,71,2346.702842
272,506,2347.739355
74,148,2348.034998
161,111,2348.269443
20,148,2348.541803
116,326,2349.136648
48,112,2349.346094
56,74,2349.516777
155,75,2349.661485
128,326,2350.231233
110,148,2350.47953
168,292,2351.001821
198,108,2351.19336
36,148,2351.473899
48,112,2351.676383
160,112,2351.864409
60,74,2351.985255
159,75,2352.117798
59,73,2352.242548
330,472,2353.087082
149,75,2353.226401
81,181,2353.538263
46,112,2353.724219
55,75,2353.859072
151,75,2354.000158
178,108,2354.202466
118,184,2354.527545
49,219,2354.902984
147,75,2355.024627
10,74,2355.154891
62,144,2355.393169
89,147,2355.756461
168,110,2355.975981
183,111,2356.174369
32,112,2356.372977
285,579,2357.339822
39,183,2357.636439
171,183,2357.935993
166,112,2358.119882
92,256,2358.545242
145,75,2358.668364
338,292,2359.148054
159,73,2359.265723
147,75,2359.388836
12,74,2359.506936
155,75,2359.63008
12,74,2359.756308
58,144,2359.994189
32,292,2360.564389
200,292,2361.072344
8,74,2361.192467
47,111,2361.392184
145,75,2361.521885
12,74,2361.66427
178,108,2361.85339
120,220,2362.236874
174,256,2362.654774
34,112,2362.838733
129,219,2363.200778
-10,74,2363.318034
55,73,2363.439965
157,75,2363.56143
168,148,2363.806041
184,112,2363.989563
157,111,2364.171183
13,71,2364.285724
82,216,2364.677913
182,328,2365.260262
161,111,2365.454814
155,363,2366.064039
400,760,2367.348016
158,144,2367.587823
133,75,2367.709003
174,108,2367.887422
40,110,2368.084046
-13,71,2368.198286
8,72,2368.314995
15,111,2368.496715
166,112,2368.680269
202,328,2369.247589
70,112,2369.438807
216,184,2369.740884
148,144,2369.974201
70,220,2370.332375
12,72,2370.448954
74,144,2370.706225
102,290,2371.225515
36,108,2371.413561
151,75,2371.540055
184,108,2371.722522
21,75,2371.861854
102,108,2372.047181
342,290,2372.554551
190,108,2372.736262
141,71,2372.867624
166,108,2373.076447
110,292,2373.606147
11,75,2373.741704
192,148,2373.980898
337,291,2374.464208
62,184,2374.761842
150,220,2375.118357
155,71,2375.234478
42,112,2375.416188
9,75,2375.534889
284,220,2375.916427
147,75,2376.039563
153,363,2376.695838
54,144,2376.943177
186,108,2377.143389
50,74,2377.283376
144,184,2377.622592
7,75,2377.751821
45,75,2377.88972
186,108,2378.070165
11,71,2378.191919
60,218,2378.549828
192,108,2378.725214
128,364,2379.338174
42,108,2379.518629
36,112,2379.703626
43,147,2379.968337
5,71,2380.121782
169,111,2380.333209
54,112,2380.524034
2,74,2380.651245
176,144,2380.934124
225,255,2381.412977
11,111,2381.600005
15,111,2381.791128
252,220,2382.207253
160,112,2382.391167
392,436,2383.212478
162,472,2384.045943
151,75,2384.170033
59,219,2384.605324
188,148,2384.901709
74,108,2385.12422
16,108,2385.309674
324,148,2385.543266
10,108,2385.728363
4,112,2385.913318
159,75,2386.022752
190,108,2386.204209
94,184,2386.514064
278,288,2386.951046
64,216,2387.276548
93,183,2387.554148
143,71,2387.658364
94,148,2387.879948
58,148,2388.110203
7,71,2388.24964
211,217,2388.614136
56,108,2388.775385
66,148,2389.000596
44,180,2389.298507
102,288,2389.80531
149,75,2389.925887
47,147,2390.175452
19,75,2390.290687
159,75,2390.40947
370,288,2390.86252
178,292,2391.344896
30,112,2391.535412
5,75,2391.668111
153,75,2391.785698
450,508,2392.671854
188,148,2392.931176
181,255,2393.336903
65,219,2393.689297
159,75,2393.807052
13,73,2393.91461
302,328,2394.497603
154,216,2394.848579
110,180,2395.174121
163,147,2395.673866
6,74,2395.799657
218,148,2396.03233
148,148,2396.342527
186,108,2396.568596
9,73,2396.724375
195,147,2397.041283
180,112,2397.237321
117,181,2397.537885
10,74,2397.673832
45,147,2397.904518
27,111,2398.075326
234,360,2398.738762
198,108,2398.912356
76,112,2399.08275
116,216,2399.411621
145,255,2399.831776
65,73,2399.942966
192,110,2400.118104
72,112,2400.322634
198,220,2400.720545
3,75,2400.879798
147,75,2401.088282
143,75,2401.350484
70,146,2401.82389
220,148,2402.140454
334,400,2402.988267
23,111,2403.274135
297,363,2404.0261
187,147,2404.266358
112,218,2404.598232
64,218,2405.047727
179,361,2405.617676
140,184,2405.913273
283,399,2406.537585
143,75,2406.655606
192,148,2406.901735
168,364,2407.50888
186,110,2407.670663
159,75,2407.783212
6,110,2407.946454
156,72,2408.054951
55,183,2408.331779
180,108,2408.497461
219,327,2409.000117
171,111,2409.165824
163,75,2409.276771
108,184,2409.552388
27,71,2409.659313
258,432,2410.336322
152,72,2410.451322
155,75,2410.56629
3,73,2410.679306
-5,75,2410.821775
36,112,2411.031755
153,75,2411.154753
5,73,2411.274796
182,108,2411.450758
230,148,2411.684014
1,75,2411.797495
1,75,2411.908611
6,74,2412.022638
25,71,2412.128567
43,147,2412.344539
29,71,2412.451466
114,256,2412.861506
59,255,2413.25024
106,180,2413.521827
20,110,2413.688713
86,216,2414.011996
124,326,2414.500559
255,147,2414.721653
238,252,2415.626574
143,71,2415.73052
216,400,2416.378234
114,328,2416.886407
62,148,2417.109444
429,471,13217.799469
88,112,13218.08038
108,288,13218.71594
350,360,13219.30831
188,144,13219.53699
88,144,13219.759052
11,75,13219.878617
159,75,13220.000223
8,74,13220.117742
205,183,13220.44432
7,71,13220.572462
176,108,13220.765724
9,73,13220.893106
178,108,13221.1152
220,220,13221.508657
180,148,13221.746896
58,220,13222.10546
138,184,13222.405983
28,144,13222.649392
16,112,13222.834089
17,111,13223.019747
159,71,13223.135626
209,147,13223.385416
194,108,13223.569125
298,324,70641.625055
19,71,70641.757402
158,216,70643.398981
12,74,70643.618781
163,75,70643.993964
153,75,70644.213945
2,74,70644.49822
141,75,70644.659963
8,74,70644.814725
47,183,70645.119387
190,112,70645.305332
52,180,70645.604441
16,148,70646.009567
379,363,70646.656029
64,146,70646.910733
142,290,70647.599467
145,75,70647.771502
24,112,70647.956751
145,75,70648.082963
190,360,70648.930604
36,144,70649.178389
22,144,70649.43234
48,148,70649.678592
124,220,70650.076407
137,255,70650.557237
122,184,70650.857805
81,111,70651.16392
65,71,70651.394944
132,292,70652.586264
146,72,70652.794544
457,469,70653.634552
207,363,70654.207824
14,74,70654.319474
40,112,70654.507789
34,112,70654.698096
149,75,70654.827201
312,252,70655.277019
10,74,70655.399931
13,111,70655.586323
25,111,70655.788895
324,146,70656.122452
142,220,70656.63048
112,324,70657.319768
149,75,70657.45438
158,72,70657.582075
159,75,70657.715127
159,75,70657.837233
66,148,70658.093362
232,184,70658.433548
213,471,70659.287759
22,112,70659.508885
216,180,70659.815422
25,111,70659.99686
15,73,70660.140459
176,252,70660.628321
52,108,70660.80791
486,508,70661.618415
15,75,70661.725754
155,75,70661.839778
232,252,70662.262436
50,146,70662.509894
157,75,70662.630992
155,75,70662.753588
0,74,70662.872403
151,75,70662.989492
206,218,70663.399451
10,74,70663.538812
141,75,70663.707373
184,108,70663.983825
236,180,70664.30934
304,220,70664.742766
21,145,70665.008919
46,112,70665.201418
20,74,70665.377061
145,73,70665.514114
135,73,70665.666059
218,252,70666.122706
77,111,70666.301228
153,147,70666.526781
146,72,70666.64594
11,73,70666.7605
145,399,70667.395552
128,184,70667.699635
146,220,70668.082129
145,75,70668.198194
179,147,70668.424197
206,436,70669.091765
189,147,70669.329502
9,75,70669.44915
-7,75,70669.570712
16,74,70669.677163
66,112,70669.843904
12,112,70670.004106
157,75,70670.114077
149,71,70670.229311
244,146,70670.455412
14,110,70670.616103
156,220,70670.966213
43,111,70671.123412
72,184,70671.401965
114,146,70671.628013
13,75,70671.73856
14,74,70671.842999
168,108,70672.005083
153,147,70672.228082
64,112,70672.414161
70,146,70672.641257
149,75,70672.753365
47,111,70672.917595
128,108,70673.081365
143,75,70673.213134
2,74,70673.323126
149,75,70673.448229
148,220,70673.79924
41,147,70674.038293
141,71,70674.163419
11,71,70674.285929
11,71,70674.395946
143,75,70674.513724
42,144,70674.747848
124,184,70675.020318
166,148,70675.245349
224,254,70675.635957
81,147,70675.870748
124,252,70676.336791
168,288,70676.832196
25,111,70677.013688
151,75,70677.131469
38,144,70677.377305
78,148,70677.643035
234,182,70677.94529
32,112,70678.131898
36,112,70678.32391
184,110,70678.504936
280,328,70679.094368
19,71,70679.214499
145,71,70679.341207
92,256,70679.880402
68,288,70680.451432
12,72,70680.569017
54,148,70680.801618
239,435,70681.574758
235,253,70681.978879
291,577,70682.857301
149,75,70682.970813
12,74,70683.080316
223,291,70683.523999
157,75,70683.641577
35,111,70683.815922
153,75,70683.925953
220,148,70684.154112
21,73,70684.266095
2,112,70684.436001
168,144,70684.662033
21,111,70684.825649
192,144,70685.041227
138,288,70685.495433
16,74,70685.614007
120,254,70685.989287
0,112,70686.153496
126,218,70686.481008
230,148,70686.699054
131,71,70686.811672
63,183,70687.106663
88,108,70687.267379
2,74,70687.38505
149,75,70687.500604
9,75,70687.607573
22,148,70687.827858
139,75,70687.937812
62,144,70688.150812
142,72,70688.256277
231,255,70688.719139
153,75,70688.844782
276,144,70689.088192
272,328,70689.663312
98,328,70690.242149
15,73,70690.374926
155,111,70690.578081
0,74,70690.716129
7,75,70690.84885
143,75,70690.972963
76,182,70691.302902
11,111,70691.485812
170,112,70691.669264
141,75,70691.800497
230,434,70692.51289
64,218,70692.856858
349,291,70693.303464
11,75,70693.429657
8,74,70693.582144
86,220,70693.941953
21,73,70694.053544
170,324,70694.573348
236,148,70694.817801
282,254,70695.257006
216,218,70695.63062
98,180,70695.92127
185,111,70696.099838
110,148,70696.347659
12,74,70696.469842
114,144,70696.711211
82,216,70697.095026
153,71,70697.216642
186,108,70697.395048
348,542,70698.281098
60,144,70698.588712
35,147,70698.934565
154,110,70699.150845
24,108,70699.385663
78,184,70699.729539
12,112,70699.911586
174,292,70700.372286
156,256,70700.762469
160,252,70701.153747
19,71,70701.292664
220,328,70701.807355
21,111,70701.977668
306,360,70702.532562
163,75,70702.647083
151,73,70702.755544
498,614,70703.670554
5,75,70703.783211
135,75,70703.894674
147,75,70704.007912
10,74,70704.11386
9,73,70704.222314
26,148,70704.443753
192,328,70704.937245
176,328,70705.423843
91,291,70705.876987
59,75,70706.003027
18,110,70706.172495
112,184,70706.447597
5,75,70706.557069
30,112,70706.723928
147,75,70706.845602
24,110,70707.013876
153,75,70707.134309
63,71,70707.242785
204,252,70707.623032
14,74,70707.735298
141,75,70707.846263
170,112,70708.010942
288,396,70708.596985
82,256,70708.978857
140,112,70709.146113
60,148,70709.361829
149,75,70709.472293
86,146,70709.702573
53,111,70709.902497
68,144,70710.129548
185,147,70710.377882
7,71,70710.497538
145,71,70710.619231
88,184,70710.955312
224,144,70711.201426
209,255,70711.662257
214,220,70712.080574
24,74,70712.248111
-13,71,70712.39391
178,110,70712.621842
99,255,70713.034836
254,148,70713.268939
15,71,70713.377915
42,184,70713.794233
46,112,70714.057575
16,112,70714.263313
206,144,70714.514643
27,73,70714.629169
157,75,70714.743236
198,148,70714.980292
346,544,70715.935365
238,112,70716.129865
-1,75,70716.244904
150,364,70716.840875
24,112,70717.019705
204,328,70717.544744
12,74,70717.675444
34,108,70717.854316
100,146,70718.0859
5,75,70718.221462
180,108,70718.407411
482,724,70719.71049
51,147,70719.959202
102,112,70720.166697
50,74,70720.315013
46,184,70720.64108
214,288,70721.16652
66,74,70721.296179
3,75,70721.432911
132,220,70721.82027
148,72,70721.959956
353,435,70722.819462
116,256,70723.351102
171,255,70723.880486
157,71,70724.028346
7,75,70724.198572
147,219,70724.681935
153,75,70724.829254
68,184,70725.311124
100,328,70726.410252
145,75,70726.859355
176,112,70727.168648
40,184,70727.732774
11,147,70728.055926
18,144,70728.301348
18,112,70728.595052
234,112,70728.787063
128,400,70729.807061
157,111,70730.009741
157,71,70730.148142
3,75,70730.279977
38,108,70730.46496
309,471,70731.338835
20,148,70731.634844
58,184,70732.068673
21,75,70732.297971
354,328,70732.920026
160,108,70733.08523
143,75,70733.212114
84,180,70733.531956
160,112,70733.699175
190,400,70734.437752
16,110,70734.641246
172,108,70734.816659
5,75,70734.936184
-2,74,70735.071345
2,74,70735.188357
3,73,70735.3064
226,184,70735.660743
104,184,70736.01311
59,183,70736.282769
147,75,70736.395755
-15,75,70736.505863
152,108,70736.664538
70,74,70736.774079
242,148,70737.000555
70,74,70737.11611
102,112,70737.28899
184,108,70737.502266
24,112,70737.669526
156,72,70737.777041
150,112,70737.943236
143,291,70738.381528
147,111,70738.5436
122,148,70738.763047
154,180,70739.031163
54,220,70739.358282
52,184,70739.628792
19,111,70739.800693
11,75,70739.916188
115,219,70740.245141
192,108,70740.415781
192,108,70740.577975
238,256,70740.968982
145,71,70741.073514
14,112,70741.248448
16,112,70741.421988
389,255,70741.820688
68,74,70741.932678
14,112,70742.100546
226,144,70742.325476
192,108,70742.501472
141,75,70742.611452
155,327,70743.109358
-3,75,70743.233449
229,253,70743.647237
157,111,70743.833338
188,288,70744.282394
32,180,70744.560679
240,112,70744.738184
157,75,70744.86177
147,75,70744.976282
52,112,70745.154579
139,75,70745.268008
11,75,70745.382506
18,148,70745.60617
11,71,70745.731812
61,73,70745.850909
5,75,70745.97299
56,74,70746.092117
157,75,70746.21398
9,71,70746.325078
200,218,70746.648463
0,74,70746.759974
168,148,70746.985555
2,74,70747.090468
228,112,70747.254491
216,112,70747.427729
141,75,70747.538706
137,75,70747.651682
-4,112,70747.837107
360,364,70748.386432
315,255,70748.770424
192,148,70748.989369
-5,111,70749.164783
7,71,70749.278442
331,291,70749.731149
38,218,70750.063739
74,184,70750.334368
180,216,70750.660038
44,148,70750.891712
68,72,70751.002205
120,472,70751.897458
154,182,70752.178352
3,75,70752.291873
1,73,70752.414977
134,326,70752.971886
-8,74,70753.09349
34,112,70753.305208
126,216,70753.708776
67,219,70754.103421
118,292,70754.609969
246,148,70754.872889
290,256,70755.286354
36,112,70755.487767
274,180,70755.772867
200,324,70756.256956
426,506,70757.017581
124,364,70757.670157
28,112,70757.880255
82,184,70758.246014
320,148,70758.564646
200,144,70758.945066
283,181,70759.450991
221,397,70760.307077
138,146,70760.62031
216,220,70761.112207
223,109,70761.309156
142,112,70761.513235
20,112,70761.732197
64,184,70762.131175
174,148,70762.431232
42,112,70762.646384
1,75,70762.798236
52,108,70763.013232
5,75,70763.160573
121,145,70763.444966
236,112,70763.659573
15,111,70763.879844
98,252,70764.353214
24,112,70764.558239
6,74,70764.68791
460,796,70766.278268
26,112,70766.507797
34,110,70766.723868
122,256,70767.210916
4,112,70767.432328
23,73,70767.553414
65,219,70767.945903
136,180,70768.355083
144,180,70768.884886
10,74,70769.038115
130,220,70769.484221
191,147,70769.870821
14,108,70770.132947
184,108,70770.335034
350,328,70770.975699
144,292,70771.558366
74,220,70772.063168
82,254,70772.506954
42,144,70772.758432
15,75,70772.898571
11,111,70773.106569
100,218,70773.476945
1,71,70773.60007
213,255,70774.039798
235,183,70774.358693
102,148,70774.628753
11,71,70774.754604
174,148,70775.013302
24,112,70775.202171
68,112,70775.367383
225,435,70776.037059
42,112,70776.203771
270,146,70776.412623
166,184,70776.672673
11,71,70776.770136
16,112,70776.929757
173,147,70777.140575
306,288,70777.561969
6,72,70777.66349
21,111,70777.841698
114,148,70778.059516
12,112,70778.277956
154,256,70778.711888
80,184,70778.997302
88,256,70779.369485
94,216,70779.67694
34,148,70779.89096
129,111,70780.048576
9,75,70780.153582
-6,74,70780.260526
51,219,70780.580877
162,108,70780.735449
49,147,70780.946346
224,112,70781.106571
308,400,70781.677969
139,71,70781.779921
54,148,70781.992233
19,75,70782.1032
233,183,70782.372065
314,220,70782.688472
177,219,70783.000748
5,71,70783.103675
18,110,70783.264297
30,148,70783.477584
105,183,70783.744797
142,180,70784.005836
380,324,70784.473217
18,108,70784.62689
152,292,70785.045583
7,75,70785.152989
113,291,70785.578427
82,112,70785.738181
192,108,70785.890267
143,71,70785.994027
206,506,70786.715893
141,71,70786.81678
332,252,70787.180293
35,71,70787.284224
178,360,70787.80759
28,74,70787.910017
170,110,70788.068643
140,364,70788.589303
8,74,70788.695233
242,108,70788.852274
42,146,70789.063108
182,110,70789.217203
42,148,70789.428018
17,75,70789.540019
128,216,70789.849837
34,112,70790.01106
220,180,70790.269495
379,255,70790.635438
64,74,70790.737326
172,184,70790.998836
161,111,70791.15694
27,111,70791.318076
292,292,70791.738214
163,111,70791.900406
8,148,70792.115329
40,110,70792.300026
56,184,70792.567109
106,218,70792.878296
292,216,70793.190523
241,183,70793.468244
262,180,70793.731099
248,148,70793.942925
20,112,70794.106646
94,220,70794.427592
49,183,70794.689138
48,144,70794.896949
14,146,70795.10541
276,254,70795.474478
145,73,70795.581568
184,108,70795.740622
31,147,70795.949927
264,252,70796.316149
72,220,70796.636021
11,71,70796.737488
42,108,70796.891082
178,112,70797.054248
-2,74,70797.15771
20,112,70797.317925
-1,147,70797.534403
189,111,70797.695563
215,181,70797.969774
1,71,70798.084854
60,180,70798.367407
232,112,70798.539183
58,180,70798.824529
30,112,70799.006917
102,180,70799.291843
13,73,70799.405893
13,111,70799.585795
263,219,70799.931572
156,180,70800.223992
86,220,70800.572652
68,74,70800.690731
230,110,70800.864934
39,183,70801.154721
54,148,70801.39149
10,74,70801.510526
188,110,70801.689487
5,75,70801.808578
-3,75,70801.926623
98,254,70802.324816
254,218,70802.655293
108,144,70802.86324
14,74,70802.969236
58,184,70803.2609
37,73,70803.36633
244,148,70803.580201
162,144,70803.821925
196,108,70804.026439
30,148,70804.280733
62,112,70804.452512
184,110,70804.633876
184,112,70804.816787
234,180,70805.102737
80,112,70805.277516
124,290,70805.743869
190,112,70805.925746
23,147,70806.149283
5,75,70806.266937
160,112,70806.443805
110,292,70806.88258
196,108,70807.07365
168,108,70807.239924
42,148,70807.458323
40,108,70807.628504
240,144,70807.852502
256,218,70808.177851
278,184,70808.462673
256,148,70808.71866
-5,75,70808.831298
224,108,70808.99012
22,148,70809.216722
6,74,70809.337771
220,148,70809.554699
224,112,70809.7204
86,148,70809.932727
156,72,70810.037136
123,181,70810.296146
12,112,70810.475094
178,144,70810.69861
19,111,70810.866333
74,184,70811.1334
1,75,70811.239375
60,74,70811.347359
250,256,70811.75593
-1,75,70811.877999
-4,74,70811.983876
270,184,70812.262101
70,148,70812.496707
7,109,70812.660969
153,71,70812.764383
177,291,70813.198345
68,108,70813.356029
224,292,70813.803632
180,112,70813.964767
184,112,70814.128717
182,108,70814.283325
233,109,70814.437925
37,111,70814.599628
68,144,70814.812011
103,73,70814.915418
145,71,70815.017319
187,327,70815.493957
157,111,70815.650788
203,255,70816.022367
234,108,70816.178382
31,111,70816.338182
270,184,70816.600783
54,184,70816.872421
284,182,70817.136569
3,111,70817.297369
4,74,70817.404805
68,144,70817.616594
153,73,70817.720601
180,148,70817.941022
59,147,70818.153396
72,148,70818.365719
194,508,70819.193499
7,73,70819.307808
1,75,70819.439637
47,111,70819.659962
6,74,70819.774958
148,110,70819.964295
246,112,70820.158811
156,220,70820.514865
222,216,70820.830597
34,144,70821.038026
52,112,70821.198651
55,183,70821.463258
251,147,70821.692728
28,108,70821.867709
210,360,70822.434598
76,112,70822.609888
172,108,70822.79023
240,180,70823.063362
1,71,70823.173931
52,108,70823.332087
156,108,70823.491887
42,184,70823.774918
27,147,70824.004967
3,71,70824.111926
19,111,70824.277728
115,111,70824.443966
26,108,70824.605187
9,75,70824.712182
32,146,70824.940222
3,75,70825.053719
369,253,70825.419763
392,400,70825.998701
102,182,70826.264772
22,112,70826.426044
210,292,70826.844765
211,147,70827.060275
-4,74,70827.168264
271,147,70827.380278
276,144,70827.592249
39,183,70827.854392
66,74,70827.963818
268,144,70828.171343
188,144,70828.380696
276,180,70828.687279
44,148,70828.933221
416,216,70829.306034
271,183,70829.567586
152,288,70829.990946
63,219,70830.307254
81,255,70830.68041
6,74,70830.785327
274,216,70831.095
8,108,70831.248111
19,75,70831.355113
160,110,70831.51635
144,72,70831.619761
16,108,70831.775889
234,144,70831.983215
356,180,70832.246247
3,75,70832.350148
96,220,70832.665318
12,74,70832.793453
11,75,70832.910456
338,220,70833.24107
184,148,70833.471656
230,432,70834.176265
7,73,70834.292362
52,148,70834.577844
57,147,70834.874445
466,362,70835.587811
55,147,70835.8595
210,180,70836.17246
103,147,70836.538916
166,108,70836.800657
6,112,70837.075096
5,75,70837.279448
187,111,70837.49105
12,110,70837.732842
16,74,70837.907265
38,148,70838.221479
350,290,70838.864038
113,181,70839.32009
178,108,70839.697516
13,71,70839.891749
54,184,70840.20636
164,218,70840.616726
35,111,70840.859085
383,471,70841.704858
167,111,70841.929043
18,112,70842.126611
12,74,70842.248667
511,325,70842.809726
52,146,70843.070024
70,216,70843.454304
7,75,70843.586694
73,71,70843.752854
207,183,70844.216812
132,288,70844.639617
157,111,70844.817161
170,436,70845.490468
20,74,70845.593358
163,147,70845.818922
4,74,70845.927881
190,146,70846.144239
96,216,70846.504063
274,144,70846.865188
68,74,70847.003911
53,147,70847.343049
348,360,70848.067625
220,180,70848.38932
68,148,70848.660912
198,108,70848.866495
210,180,70849.178923
63,71,70849.285885
151,71,70849.396351
146,216,70849.735063
35,109,70849.96577
-3,71,70850.086907
7,71,70850.209062
234,108,70850.393557
202,252,70850.808235
89,255,70851.240156
356,180,70851.549476
198,220,70851.916566
100,144,70852.176351
88,144,70852.448516
27,111,70852.664332
47,111,70852.862088
330,436,70853.609962
34,74,70853.730702
51,145,70853.998361
322,360,70854.616292
350,326,70855.164728
6,74,70855.278299
469,327,70855.814432
372,256,70856.387364
149,73,70856.518343
45,111,70856.687139
358,180,70856.996133
301,325,70857.544663
14,74,70857.670026
322,146,70857.888536
68,74,70858.010664
225,183,70858.316705
191,327,70858.809536
9,73,70858.923097
162,180,70859.186724
144,216,70859.506117
340,182,70859.773008
214,146,70859.99355
304,252,70860.358569
68,110,70860.51627
15,111,70860.677945
45,73,70860.781363
150,216,70861.095767
69,71,70861.200718
92,254,70861.573454
-5,111,70861.735702
174,110,70861.926146
52,108,70862.08357
20,112,70862.259379
238,148,70862.610639
-5,75,70862.750923
192,108,70862.958007
191,145,70863.18405
495,399,70863.765431
174,110,70863.926559
16,74,70864.03348
4,112,70864.193147
18,148,70864.405984
19,111,70864.565596
18,112,70864.724696
-7,73,70864.829677
228,326,70865.299022
24,110,70865.456151
26,108,70865.611754
312,328,70866.081043
210,218,70866.393767
214,218,70866.707443
52,108,70866.863708
26,112,70867.023927
191,399,70867.594825
67,75,70867.702733
45,75,70867.811146
16,112,70867.974936
8,108,70868.1291
41,111,70868.287286
354,180,70868.547342
132,72,70868.650823
7,75,70868.757806
183,435,70869.384054
11,75,70869.491399
201,183,70869.751101
435,327,70870.217495
106,220,70870.531795
245,147,70870.756864
143,291,70871.183325
164,110,70871.339485
8,74,70871.44892
70,184,70871.715988
39,145,70871.924429
68,146,70872.135387
43,147,70872.400449
233,255,70872.777078
18,108,70872.9338
182,108,70873.090984
163,111,70873.252964
128,184,70873.529222
32,108,70873.686357
1,75,70873.793353
34,112,70873.968555
132,220,70874.296548
272,216,70874.613293
570,400,70875.199877
35,111,70875.360574
366,290,70875.778652
220,220,70876.098419
9,71,70876.198302
5,75,70876.307718
96,182,70876.573749
39,109,70876.731866
-1,75,70876.843807
22,74,70876.950961
163,399,70877.528273
193,147,70877.745107
278,398,70878.324113
3,111,70878.486863
17,73,70878.591271
74,218,70878.919204
136,144,70879.14778
233,219,70879.504191
70,220,70879.849065
164,112,70880.015753
17,75,70880.126652
188,108,70880.282727
26,108,70880.442967
11,71,70880.546387
64,218,70880.859125
79,255,70881.226499
12,74,70881.335402
7,75,70881.440286
70,144,70881.648231
180,108,70881.806705
21,75,70881.916665
354,180,70882.176322
38,108,70882.340074
270,220,70882.658842
209,147,70882.87836
242,216,70883.19206
405,291,70883.613928
169,183,70883.895158
188,108,70884.056869
62,180,70884.343117
220,108,70884.531451
208,292,70884.991972
3,75,70885.100894
162,218,70885.414648
7,73,70885.519035
614,508,70886.252152
168,216,70886.561832
10,108,70886.717491
158,112,70886.883736
28,112,70887.068726
54,148,70887.281561
180,112,70887.442161
9,71,70887.545047
169,111,70887.701636
5,75,70887.811049
180,108,70887.965225
172,112,70888.138249
110,292,70888.563838
1,75,70888.671831
47,219,70888.991243
186,108,70889.147873
1,71,70889.246246
136,72,70889.347135
102,184,70889.613822
59,71,70889.717891
36,184,70889.985499
146,72,70890.091052
268,144,70890.297374
204,148,70890.511817
13,75,70890.62029
210,144,70890.82716
51,71,70890.932096
9,75,70891.036511
52,112,70891.197233
198,218,70891.510489
126,112,70891.669409
11,71,70891.772299
137,71,70891.870174
5,111,70892.030791
83,219,70892.348807
21,147,70892.565885
152,72,70892.669798
3,71,70892.768164
206,328,70893.242446
10,74,70893.348847
